priref,lref,soort,url
312511,10902422,BD/Digital Collection,https://media.rkd.nl/iiif/10902422/full/max/0/default.jpg
312514,10902409,BD/Digital Collection,https://media.rkd.nl/iiif/10902409/full/max/0/default.jpg
312517,10902568,digital image,https://media.rkd.nl/iiif/10902568/full/max/0/default.jpg
312518,11098066,BD/Digital Collection,https://media.rkd.nl/iiif/11098066/full/max/0/default.jpg
312522,10902429,BD/Digital Collection,https://media.rkd.nl/iiif/10902429/full/max/0/default.jpg
312535,10902453,BD/Digital Collection,https://media.rkd.nl/iiif/10902453/full/max/0/default.jpg
312548,10902456,BD/Digital Collection,https://media.rkd.nl/iiif/10902456/full/max/0/default.jpg
312561,10902463,BD/Digital Collection,https://media.rkd.nl/iiif/10902463/full/max/0/default.jpg
312562,10902458,digital image,https://media.rkd.nl/iiif/10902458/full/max/0/default.jpg
312563,10902470,BD/Digital Collection,https://media.rkd.nl/iiif/10902470/full/max/0/default.jpg
312564,10902474,BD/Digital Collection,https://media.rkd.nl/iiif/10902474/full/max/0/default.jpg
312572,10902482,BD/Digital Collection,https://media.rkd.nl/iiif/10902482/full/max/0/default.jpg
312591,10902508,BD/Digital Collection,https://media.rkd.nl/iiif/10902508/full/max/0/default.jpg
312601,10902514,digital file,https://media.rkd.nl/iiif/10902514/full/max/0/default.jpg
312616,10902528,BD/Digital Collection,https://media.rkd.nl/iiif/10902528/full/max/0/default.jpg
312624,10902534,BD/Digital Collection,https://media.rkd.nl/iiif/10902534/full/max/0/default.jpg
312626,10902538,digital image,https://media.rkd.nl/iiif/10902538/full/max/0/default.jpg
312626,10902539,digital image,https://media.rkd.nl/iiif/10902539/full/max/0/default.jpg
312643,10902551,digital image,https://media.rkd.nl/iiif/10902551/full/max/0/default.jpg
312651,10902563,digital image,https://media.rkd.nl/iiif/10902563/full/max/0/default.jpg
312651,10902564,digital image,https://media.rkd.nl/iiif/10902564/full/max/0/default.jpg
312658,10902570,BD/Digital Collection,https://media.rkd.nl/iiif/10902570/full/max/0/default.jpg
312661,10902572,BD/Digital Collection,https://media.rkd.nl/iiif/10902572/full/max/0/default.jpg
312703,10902650,BD/Digital Collection,https://media.rkd.nl/iiif/10902650/full/max/0/default.jpg
312705,10902656,BD/Digital Collection,https://media.rkd.nl/iiif/10902656/full/max/0/default.jpg
312706,10902657,BD/Digital Collection,https://media.rkd.nl/iiif/10902657/full/max/0/default.jpg
312707,10902658,BD/Digital Collection,https://media.rkd.nl/iiif/10902658/full/max/0/default.jpg
312710,10902667,BD/Digital Collection,https://media.rkd.nl/iiif/10902667/full/max/0/default.jpg
312721,10902693,digital image,https://media.rkd.nl/iiif/10902693/full/max/0/default.jpg
312729,10902704,digital image,https://media.rkd.nl/iiif/10902704/full/max/0/default.jpg
312729,10902699,digital image,https://media.rkd.nl/iiif/10902699/full/max/0/default.jpg
312729,10902700,digital image,https://media.rkd.nl/iiif/10902700/full/max/0/default.jpg
312733,10902705,digital image,https://media.rkd.nl/iiif/10902705/full/max/0/default.jpg
312733,10902706,digital image,https://media.rkd.nl/iiif/10902706/full/max/0/default.jpg
312741,11009953,BD/Digital Collection,https://media.rkd.nl/iiif/11009953/full/max/0/default.jpg
312742,11010226,BD/Digital Collection,https://media.rkd.nl/iiif/11010226/full/max/0/default.jpg
312743,10902720,digital image,https://media.rkd.nl/iiif/10902720/full/max/0/default.jpg
312746,10902724,digital image,https://media.rkd.nl/iiif/10902724/full/max/0/default.jpg
312748,10902726,digital image,https://media.rkd.nl/iiif/10902726/full/max/0/default.jpg
312749,10902727,digital image,https://media.rkd.nl/iiif/10902727/full/max/0/default.jpg
312749,10902728,digital image,https://media.rkd.nl/iiif/10902728/full/max/0/default.jpg
312753,10902733,digital image,https://media.rkd.nl/iiif/10902733/full/max/0/default.jpg
312755,10902750,digital image,https://media.rkd.nl/iiif/10902750/full/max/0/default.jpg
312759,10902734,BD/Digital Collection,https://media.rkd.nl/iiif/10902734/full/max/0/default.jpg
312787,10902791,digital image,https://media.rkd.nl/iiif/10902791/full/max/0/default.jpg
312806,10902828,digital image,https://media.rkd.nl/iiif/10902828/full/max/0/default.jpg
312811,10902833,digital image,https://media.rkd.nl/iiif/10902833/full/max/0/default.jpg
312815,10902836,digital image,https://media.rkd.nl/iiif/10902836/full/max/0/default.jpg
312816,10902837,digital image,https://media.rkd.nl/iiif/10902837/full/max/0/default.jpg
312819,10902843,digital image,https://media.rkd.nl/iiif/10902843/full/max/0/default.jpg
312820,10902844,digital file,https://media.rkd.nl/iiif/10902844/full/max/0/default.jpg
312822,10902847,digital image,https://media.rkd.nl/iiif/10902847/full/max/0/default.jpg
312823,10902850,BD/Digital Collection,https://media.rkd.nl/iiif/10902850/full/max/0/default.jpg
312829,10902900,digital image,https://media.rkd.nl/iiif/10902900/full/max/0/default.jpg
312843,10902918,digital image,https://media.rkd.nl/iiif/10902918/full/max/0/default.jpg
312844,10902921,digital image,https://media.rkd.nl/iiif/10902921/full/max/0/default.jpg
312858,10902959,digital image,https://media.rkd.nl/iiif/10902959/full/max/0/default.jpg
312860,10902964,BD/Digital Collection,https://media.rkd.nl/iiif/10902964/full/max/0/default.jpg
312863,10902967,digital image,https://media.rkd.nl/iiif/10902967/full/max/0/default.jpg
312863,10902969,digital image,https://media.rkd.nl/iiif/10902969/full/max/0/default.jpg
312866,10902973,digital image,https://media.rkd.nl/iiif/10902973/full/max/0/default.jpg
312866,10902974,digital image,https://media.rkd.nl/iiif/10902974/full/max/0/default.jpg
312887,10904944,BD/Digital Collection,https://media.rkd.nl/iiif/10904944/full/max/0/default.jpg
312889,10904945,BD/Digital Collection,https://media.rkd.nl/iiif/10904945/full/max/0/default.jpg
312895,10903007,digital image,https://media.rkd.nl/iiif/10903007/full/max/0/default.jpg
312895,10903019,digital image,https://media.rkd.nl/iiif/10903019/full/max/0/default.jpg
312911,10903033,digital image,https://media.rkd.nl/iiif/10903033/full/max/0/default.jpg
312945,10903051,black-and-white reproduction,https://media.rkd.nl/iiif/10903051/full/max/0/default.jpg
312948,10903053,black-and-white reproduction,https://media.rkd.nl/iiif/10903053/full/max/0/default.jpg
312958,11098068,BD/Digital Collection,https://media.rkd.nl/iiif/11098068/full/max/0/default.jpg
312959,10903084,digital image,https://media.rkd.nl/iiif/10903084/full/max/0/default.jpg
312959,10903104,digital image,https://media.rkd.nl/iiif/10903104/full/max/0/default.jpg
312973,11098094,BD/Digital Collection,https://media.rkd.nl/iiif/11098094/full/max/0/default.jpg
312974,10904947,BD/Digital Collection,https://media.rkd.nl/iiif/10904947/full/max/0/default.jpg
312975,10903105,digital image,https://media.rkd.nl/iiif/10903105/full/max/0/default.jpg
312975,10903106,digital image,https://media.rkd.nl/iiif/10903106/full/max/0/default.jpg
313050,11098116,BD/Digital Collection,https://media.rkd.nl/iiif/11098116/full/max/0/default.jpg
313051,11098118,BD/Digital Collection,https://media.rkd.nl/iiif/11098118/full/max/0/default.jpg
313066,10903329,digital photograph,https://media.rkd.nl/iiif/10903329/full/max/0/default.jpg
313073,10903341,digital image,https://media.rkd.nl/iiif/10903341/full/max/0/default.jpg
313075,10903348,digital image,https://media.rkd.nl/iiif/10903348/full/max/0/default.jpg
313076,10903347,digital image,https://media.rkd.nl/iiif/10903347/full/max/0/default.jpg
313077,10903349,digital image,https://media.rkd.nl/iiif/10903349/full/max/0/default.jpg
313080,10903351,digital image,https://media.rkd.nl/iiif/10903351/full/max/0/default.jpg
313083,10904997,BD/Digital Collection,https://media.rkd.nl/iiif/10904997/full/max/0/default.jpg
313084,10904998,BD/Digital Collection,https://media.rkd.nl/iiif/10904998/full/max/0/default.jpg
313113,10904999,BD/Digital Collection,https://media.rkd.nl/iiif/10904999/full/max/0/default.jpg
313127,11023502,digital image,https://media.rkd.nl/iiif/11023502/full/max/0/default.jpg
313127,10903395,digital image,https://media.rkd.nl/iiif/10903395/full/max/0/default.jpg
313130,10904677,digital image,https://media.rkd.nl/iiif/10904677/full/max/0/default.jpg
313172,10905000,BD/Digital Collection,https://media.rkd.nl/iiif/10905000/full/max/0/default.jpg
313242,10905001,BD/Digital Collection,https://media.rkd.nl/iiif/10905001/full/max/0/default.jpg
313248,11098121,BD/Digital Collection,https://media.rkd.nl/iiif/11098121/full/max/0/default.jpg
313254,10904017,digital photograph,https://media.rkd.nl/iiif/10904017/full/max/0/default.jpg
313257,10904023,color reproduction,https://media.rkd.nl/iiif/10904023/full/max/0/default.jpg
313299,10904085,BD/Digital Collection,https://media.rkd.nl/iiif/10904085/full/max/0/default.jpg
313304,11098122,BD/Digital Collection,https://media.rkd.nl/iiif/11098122/full/max/0/default.jpg
313368,10904244,digital image,https://media.rkd.nl/iiif/10904244/full/max/0/default.jpg
313368,10904173,digital image,https://media.rkd.nl/iiif/10904173/full/max/0/default.jpg
313368,10904174,digital image,https://media.rkd.nl/iiif/10904174/full/max/0/default.jpg
313395,10905328,digital color photograph,https://media.rkd.nl/iiif/10905328/full/max/0/default.jpg
313395,10905329,digital color photograph,https://media.rkd.nl/iiif/10905329/full/max/0/default.jpg
313395,10905330,digital color photograph,https://media.rkd.nl/iiif/10905330/full/max/0/default.jpg
313395,10905331,digital color photograph,https://media.rkd.nl/iiif/10905331/full/max/0/default.jpg
313395,10905332,digital color photograph,https://media.rkd.nl/iiif/10905332/full/max/0/default.jpg
313395,10905333,digital color photograph,https://media.rkd.nl/iiif/10905333/full/max/0/default.jpg
313395,10905334,digital color photograph,https://media.rkd.nl/iiif/10905334/full/max/0/default.jpg
313395,10905335,digital color photograph,https://media.rkd.nl/iiif/10905335/full/max/0/default.jpg
313395,10905336,digital color photograph,https://media.rkd.nl/iiif/10905336/full/max/0/default.jpg
313395,10905337,digital color photograph,https://media.rkd.nl/iiif/10905337/full/max/0/default.jpg
313395,10905338,digital color photograph,https://media.rkd.nl/iiif/10905338/full/max/0/default.jpg
313395,10905339,digital color photograph,https://media.rkd.nl/iiif/10905339/full/max/0/default.jpg
313395,10905340,digital color photograph,https://media.rkd.nl/iiif/10905340/full/max/0/default.jpg
313395,10905341,digital color photograph,https://media.rkd.nl/iiif/10905341/full/max/0/default.jpg
313395,10905342,digital color photograph,https://media.rkd.nl/iiif/10905342/full/max/0/default.jpg
313395,10905343,digital color photograph,https://media.rkd.nl/iiif/10905343/full/max/0/default.jpg
313395,10905344,digital color photograph,https://media.rkd.nl/iiif/10905344/full/max/0/default.jpg
313395,10905345,digital color photograph,https://media.rkd.nl/iiif/10905345/full/max/0/default.jpg
313395,10905346,digital color photograph,https://media.rkd.nl/iiif/10905346/full/max/0/default.jpg
313395,10905347,digital color photograph,https://media.rkd.nl/iiif/10905347/full/max/0/default.jpg
313395,10905348,digital color photograph,https://media.rkd.nl/iiif/10905348/full/max/0/default.jpg
313395,10905349,digital color photograph,https://media.rkd.nl/iiif/10905349/full/max/0/default.jpg
313395,10905350,digital color photograph,https://media.rkd.nl/iiif/10905350/full/max/0/default.jpg
313395,10905351,digital color photograph,https://media.rkd.nl/iiif/10905351/full/max/0/default.jpg
313395,10905352,digital color photograph,https://media.rkd.nl/iiif/10905352/full/max/0/default.jpg
313395,10905353,digital color photograph,https://media.rkd.nl/iiif/10905353/full/max/0/default.jpg
313395,10905354,digital color photograph,https://media.rkd.nl/iiif/10905354/full/max/0/default.jpg
313395,10905355,digital color photograph,https://media.rkd.nl/iiif/10905355/full/max/0/default.jpg
313395,10905356,digital color photograph,https://media.rkd.nl/iiif/10905356/full/max/0/default.jpg
313395,10905357,digital color photograph,https://media.rkd.nl/iiif/10905357/full/max/0/default.jpg
313401,10904223,digital image,https://media.rkd.nl/iiif/10904223/full/max/0/default.jpg
313405,10904234,digital image,https://media.rkd.nl/iiif/10904234/full/max/0/default.jpg
313405,10904241,digital image,https://media.rkd.nl/iiif/10904241/full/max/0/default.jpg
313409,10904249,digital image,https://media.rkd.nl/iiif/10904249/full/max/0/default.jpg
313410,10425438,unknown,https://media.rkd.nl/iiif/10425438/full/max/0/default.jpg
313410,10425439,unknown,https://media.rkd.nl/iiif/10425439/full/max/0/default.jpg
313416,10904283,digital image,https://media.rkd.nl/iiif/10904283/full/max/0/default.jpg
313417,10904284,digital image,https://media.rkd.nl/iiif/10904284/full/max/0/default.jpg
313419,10904285,digital image,https://media.rkd.nl/iiif/10904285/full/max/0/default.jpg
313421,10904288,digital image,https://media.rkd.nl/iiif/10904288/full/max/0/default.jpg
313423,10905425,BD/Digital Collection,https://media.rkd.nl/iiif/10905425/full/max/0/default.jpg
313427,10904299,digital image,https://media.rkd.nl/iiif/10904299/full/max/0/default.jpg
313429,10904302,digital image,https://media.rkd.nl/iiif/10904302/full/max/0/default.jpg
313438,10904328,digital file,https://media.rkd.nl/iiif/10904328/full/max/0/default.jpg
313457,10904380,BD/Digital Collection,https://media.rkd.nl/iiif/10904380/full/max/0/default.jpg
313458,10905426,BD/Digital Collection,https://media.rkd.nl/iiif/10905426/full/max/0/default.jpg
313459,10904381,BD/Digital Collection,https://media.rkd.nl/iiif/10904381/full/max/0/default.jpg
313459,10904382,BD/Digital Collection,https://media.rkd.nl/iiif/10904382/full/max/0/default.jpg
313459,10904383,BD/Digital Collection,https://media.rkd.nl/iiif/10904383/full/max/0/default.jpg
313461,10905452,BD/Digital Collection,https://media.rkd.nl/iiif/10905452/full/max/0/default.jpg
313463,10905453,BD/Digital Collection,https://media.rkd.nl/iiif/10905453/full/max/0/default.jpg
313474,11105657,BD/Digital Collection,https://media.rkd.nl/iiif/11105657/full/max/0/default.jpg
313491,10926421,black and white photograph,https://media.rkd.nl/iiif/10926421/full/max/0/default.jpg
313491,10904413,digital photograph,https://media.rkd.nl/iiif/10904413/full/max/0/default.jpg
313506,11098156,BD/Digital Collection,https://media.rkd.nl/iiif/11098156/full/max/0/default.jpg
313536,11098163,BD/Digital Collection,https://media.rkd.nl/iiif/11098163/full/max/0/default.jpg
313539,11105658,BD/Digital Collection,https://media.rkd.nl/iiif/11105658/full/max/0/default.jpg
313578,11098279,BD/Digital Collection,https://media.rkd.nl/iiif/11098279/full/max/0/default.jpg
313581,10974799,BD/Digital Collection,https://media.rkd.nl/iiif/10974799/full/max/0/default.jpg
313583,10974801,BD/Digital Collection,https://media.rkd.nl/iiif/10974801/full/max/0/default.jpg
313632,10904593,digital file,https://media.rkd.nl/iiif/10904593/full/max/0/default.jpg
313705,10904632,digital file,https://media.rkd.nl/iiif/10904632/full/max/0/default.jpg
313706,10904633,digital file,https://media.rkd.nl/iiif/10904633/full/max/0/default.jpg
313707,10974802,BD/Digital Collection,https://media.rkd.nl/iiif/10974802/full/max/0/default.jpg
313708,10904634,digital file,https://media.rkd.nl/iiif/10904634/full/max/0/default.jpg
313731,10901200,digital color photograph,https://media.rkd.nl/iiif/10901200/full/max/0/default.jpg
313732,10901216,digital color photograph,https://media.rkd.nl/iiif/10901216/full/max/0/default.jpg
313733,10901204,digital color photograph,https://media.rkd.nl/iiif/10901204/full/max/0/default.jpg
313735,10901206,digital color photograph,https://media.rkd.nl/iiif/10901206/full/max/0/default.jpg
313737,10901218,digital color photograph,https://media.rkd.nl/iiif/10901218/full/max/0/default.jpg
313739,10901096,digital color photograph,https://media.rkd.nl/iiif/10901096/full/max/0/default.jpg
